time,feed_pressure
2024 10 10 18:31:06,9.930375
2024 10 10 18:32:06,10.011
2024 10 10 18:33:06,10.0965
2024 10 10 18:34:06,10.195875
2024 10 10 18:35:06,10.2795
2024 10 10 18:36:06,10.377375
2024 10 10 18:37:06,10.458375
2024 10 10 18:38:06,10.5435
2024 10 10 18:39:06,10.623375
2024 10 10 18:40:06,10.6845
2024 10 10 18:41:06,10.7235
2024 10 10 18:42:06,10.758
2024 10 10 18:43:06,10.4655
2024 10 10 18:44:06,10.208625
2024 10 10 18:45:06,9.969375
2024 10 10 18:46:06,9.74925
2024 10 10 18:47:06,9.55725
2024 10 10 18:48:06,9.692625
2024 10 10 18:49:06,9.797625
2024 10 10 18:50:06,9.885
2024 10 10 18:51:06,9.95325
2024 10 10 18:52:06,9.993375
2024 10 10 18:53:06,10.143375
2024 10 10 18:54:06,10.17375
2024 10 10 18:55:06,10.212
2024 10 10 18:56:06,10.2705
2024 10 10 18:57:06,10.3365
2024 10 10 18:58:06,10.2885
2024 10 10 18:59:06,10.3635
2024 10 10 19:00:06,10.44675
2024 10 10 19:01:06,10.529625
2024 10 10 19:02:06,10.614
2024 10 10 19:03:06,10.679625
2024 10 10 19:04:06,10.724625
2024 10 10 19:05:06,10.7535
2024 10 10 19:06:06,10.399125
2024 10 10 19:07:06,10.1355
2024 10 10 19:08:06,9.89775
2024 10 10 19:09:06,9.670875
2024 10 10 19:10:06,9.46875
2024 10 10 19:11:06,9.66
2024 10 10 19:12:06,9.764625
2024 10 10 19:13:06,9.861
2024 10 10 19:14:06,9.96225
2024 10 10 19:15:06,10.062375
2024 10 10 19:16:06,10.15125
2024 10 10 19:17:06,10.240875
2024 10 10 19:18:06,10.327875
2024 10 10 19:19:06,10.413
2024 10 10 19:20:06,10.488
2024 10 10 19:21:06,10.55925
2024 10 10 19:22:06,10.637625
2024 10 10 19:23:06,10.701
2024 10 10 19:24:06,10.7505
2024 10 10 19:25:06,10.7865
2024 10 10 19:26:06,10.494
2024 10 10 19:27:06,10.2315
2024 10 10 19:28:06,9.9915
2024 10 10 19:29:06,9.768375
2024 10 10 19:30:06,9.568875
2024 10 10 19:31:06,9.704625
2024 10 10 19:32:06,9.800625
2024 10 10 19:33:06,9.89025
2024 10 10 19:34:06,9.9825
2024 10 10 19:35:06,10.0695
2024 10 10 19:36:06,10.144875
2024 10 10 19:37:06,10.233375
2024 10 10 19:38:06,10.3215
2024 10 10 19:39:06,10.4085
2024 10 10 19:40:06,10.498125
2024 10 10 19:41:06,10.591125
2024 10 10 19:42:06,10.6725
2024 10 10 19:43:06,10.738125
2024 10 10 19:44:07,10.785375
2024 10 10 19:45:07,10.811625
2024 10 10 19:46:07,10.51275
2024 10 10 19:47:07,10.245375
2024 10 10 19:48:07,9.997125
2024 10 10 19:49:07,9.778875
2024 10 10 19:50:07,9.569625
2024 10 10 19:51:07,9.69525
2024 10 10 19:52:07,9.7995
2024 10 10 19:53:07,9.90225
2024 10 10 19:54:07,9.9915
2024 10 10 19:55:07,10.084125
2024 10 10 19:56:07,10.17225
2024 10 10 19:57:07,10.249125
2024 10 10 19:58:07,10.328625
2024 10 10 19:59:07,10.391625
2024 10 10 20:00:07,10.44225
2024 10 10 20:01:07,10.51275
2024 10 10 20:02:07,10.576875
2024 10 10 20:03:07,10.615875
2024 10 10 20:04:07,10.675125
2024 10 10 20:05:07,10.73475
2024 10 10 20:06:07,10.75575
2024 10 10 20:07:07,10.7715
2024 10 10 20:08:07,10.792125
2024 10 10 20:09:07,10.510125
2024 10 10 20:10:07,10.258125
2024 10 10 20:11:07,10.024875
2024 10 10 20:12:07,9.811125
2024 10 10 20:13:07,9.619125
2024 10 10 20:14:07,9.7245
2024 10 10 20:15:07,9.808875
2024 10 10 20:16:07,9.899625
2024 10 10 20:17:07,9.997125
2024 10 10 20:18:07,10.090875
2024 10 10 20:19:07,10.1775
2024 10 10 20:20:07,10.275375
2024 10 10 20:21:07,10.36875
2024 10 10 20:22:07,10.45125
2024 10 10 20:23:07,10.5285
2024 10 10 20:24:07,10.606875
2024 10 10 20:25:07,10.664625
2024 10 10 20:26:07,10.70175
2024 10 10 20:27:07,10.7235
2024 10 10 20:28:07,10.3995
2024 10 10 20:29:07,10.145625
2024 10 10 20:30:07,9.912
2024 10 10 20:31:07,9.696
2024 10 10 20:32:07,9.51
2024 10 10 20:33:07,9.657
2024 10 10 20:34:07,9.724875
2024 10 10 20:35:07,9.7725
2024 10 10 20:36:07,9.99825
2024 10 10 20:37:07,10.018875
2024 10 10 20:38:07,10.048875
2024 10 10 20:39:07,10.104
2024 10 10 20:40:07,10.16625
2024 10 10 20:41:07,10.052625
2024 10 10 20:42:07,10.13025
2024 10 10 20:43:07,10.207875
2024 10 10 20:44:07,10.289625
2024 10 10 20:45:07,10.36875
2024 10 10 20:46:07,10.45275
2024 10 10 20:47:07,10.533
2024 10 10 20:48:07,10.624125
2024 10 10 20:49:07,10.686
2024 10 10 20:50:07,10.743375
2024 10 10 20:51:07,10.776
2024 10 10 20:52:07,10.5105
2024 10 10 20:53:07,10.257
2024 10 10 20:54:07,10.0185
2024 10 10 20:55:07,9.808125
2024 10 10 20:56:07,9.615375
2024 10 10 20:57:07,9.718125
2024 10 10 20:58:07,9.819375
2024 10 10 20:59:07,9.92025
2024 10 10 21:00:07,10.013625
2024 10 10 21:01:07,10.095375
2024 10 10 21:02:07,10.190625
2024 10 10 21:03:07,10.278375
2024 10 10 21:04:07,10.36125
2024 10 10 21:05:08,10.44375
2024 10 10 21:06:08,10.527
2024 10 10 21:07:08,10.6155
2024 10 10 21:08:08,10.68075
2024 10 10 21:09:08,10.73625
2024 10 10 21:10:08,10.7715
2024 10 10 21:11:08,10.44225
2024 10 10 21:12:08,10.17975
2024 10 10 21:13:08,9.932625
2024 10 10 21:14:08,9.70725
2024 10 10 21:15:08,9.50475
2024 10 10 21:16:08,9.676875
2024 10 10 21:17:08,9.7695
2024 10 10 21:18:08,9.865125
2024 10 10 21:19:08,9.9495
2024 10 10 21:20:08,10.044
2024 10 10 21:21:08,10.129125
2024 10 10 21:22:08,10.216875
2024 10 10 21:23:08,10.30875
2024 10 10 21:24:08,10.401
2024 10 10 21:25:08,10.472625
2024 10 10 21:26:08,10.55775
2024 10 10 21:27:08,10.648125
2024 10 10 21:28:08,10.716
2024 10 10 21:29:08,10.773
2024 10 10 21:30:08,10.817625
2024 10 10 21:31:08,10.527375
2024 10 10 21:32:08,10.252875
2024 10 10 21:33:08,9.99525
2024 10 10 21:34:08,9.757875
2024 10 10 21:35:08,9.55275
2024 10 10 21:36:08,9.677625
2024 10 10 21:37:08,9.7845
2024 10 10 21:38:08,9.883125
2024 10 10 21:39:08,9.9825
2024 10 10 21:40:08,10.07325
2024 10 10 21:41:08,10.1625
2024 10 10 21:42:08,10.24425
2024 10 10 21:43:08,10.338375
2024 10 10 21:44:08,10.425
2024 10 10 21:45:08,10.506375
2024 10 10 21:46:08,10.594875
2024 10 10 21:47:08,10.6845
2024 10 10 21:48:08,10.753125
2024 10 10 21:49:09,10.80825
2024 10 10 21:50:09,10.845
2024 10 10 21:51:09,10.55325
2024 10 10 21:52:09,10.28775
2024 10 10 21:53:09,10.053
2024 10 10 21:54:09,9.828
2024 10 10 21:55:09,9.625875
2024 10 10 21:56:09,9.747
2024 10 10 21:57:09,9.857625
2024 10 10 21:58:09,9.94725
2024 10 10 21:59:09,10.042875
2024 10 10 22:00:09,10.13475
2024 10 10 22:01:09,10.2315
2024 10 10 22:02:09,10.303875
2024 10 10 22:03:09,10.392375
2024 10 10 22:04:09,10.4745
2024 10 10 22:05:09,10.5555
2024 10 10 22:06:09,10.633875
2024 10 10 22:07:09,10.715625
2024 10 10 22:08:09,10.7715
2024 10 10 22:09:09,10.818
2024 10 10 22:10:09,10.8465
2024 10 10 22:11:09,10.569
2024 10 10 22:12:09,10.30725
2024 10 10 22:13:09,10.058625
2024 10 10 22:14:09,9.84
2024 10 10 22:15:09,9.6435
2024 10 10 22:16:09,9.75225
2024 10 10 22:17:09,9.8355
2024 10 10 22:18:09,9.905625
2024 10 10 22:19:09,9.94575
2024 10 10 22:20:09,9.96375
2024 10 10 22:21:09,9.96375
2024 10 10 22:22:09,10.0005
2024 10 10 22:23:09,10.04775
2024 10 10 22:24:09,10.098
2024 10 10 22:25:09,10.181625
2024 10 10 22:26:09,10.275
2024 10 10 22:27:09,10.353
2024 10 10 22:28:09,10.434
2024 10 10 22:29:09,10.532625
2024 10 10 22:30:09,10.603875
2024 10 10 22:31:09,10.677375
2024 10 10 22:32:09,10.7295
2024 10 10 22:33:09,10.768125
2024 10 10 22:34:09,10.786125
2024 10 10 22:35:09,10.52325
2024 10 10 22:36:09,10.268625
2024 10 10 22:37:09,10.03575
2024 10 10 22:38:09,9.826875
2024 10 10 22:39:09,9.634875
2024 10 10 22:40:09,9.729375
2024 10 10 22:41:09,9.83175
2024 10 10 22:42:09,9.938625
2024 10 10 22:43:09,10.038375
2024 10 10 22:44:09,10.128375
2024 10 10 22:45:09,10.227
2024 10 10 22:46:09,10.309875
2024 10 10 22:47:09,10.37925
2024 10 10 22:48:09,10.45875
2024 10 10 22:49:09,10.54875
2024 10 10 22:50:09,10.6275
2024 10 10 22:51:09,10.65675
2024 10 10 22:52:09,10.710375
2024 10 10 22:53:09,10.737
2024 10 10 22:54:09,10.375875
2024 10 10 22:55:09,10.103625
2024 10 10 22:56:10,9.898875
2024 10 10 22:57:10,9.68325
2024 10 10 22:58:10,9.49125
2024 10 10 22:59:10,9.684375
2024 10 10 23:00:10,9.794625
2024 10 10 23:01:10,9.901125
2024 10 10 23:02:10,9.99375
2024 10 10 23:03:10,10.078125
2024 10 10 23:04:10,10.16325
2024 10 10 23:05:10,10.25475
2024 10 10 23:06:10,10.339875
2024 10 10 23:07:10,10.428
2024 10 10 23:08:10,10.511625
2024 10 10 23:09:10,10.59975
2024 10 10 23:10:10,10.665
2024 10 10 23:11:10,10.7115
2024 10 10 23:12:10,10.742625
2024 10 10 23:13:10,10.762875
2024 10 10 23:14:10,10.45575
2024 10 10 23:15:10,10.198125
2024 10 10 23:16:10,9.969375
2024 10 10 23:17:10,9.762
2024 10 10 23:18:10,9.574125
2024 10 10 23:19:10,9.701625
2024 10 10 23:20:10,9.817875
2024 10 10 23:21:10,9.908625
2024 10 10 23:22:10,10.001625
2024 10 10 23:23:10,10.08825
2024 10 10 23:24:10,10.17975
2024 10 10 23:25:10,10.263
2024 10 10 23:26:10,10.35
2024 10 10 23:27:10,10.42875
2024 10 10 23:28:10,10.52025
2024 10 10 23:29:10,10.609125
2024 10 10 23:30:10,10.6815
2024 10 10 23:31:10,10.74525
2024 10 10 23:32:10,10.793625
2024 10 10 23:33:10,10.816125
2024 10 10 23:34:11,10.5285
2024 10 10 23:35:11,10.262625
2024 10 10 23:36:11,10.035375
2024 10 10 23:37:11,9.8175
2024 10 10 23:38:11,9.618375
2024 10 10 23:39:11,9.743625
2024 10 10 23:40:11,9.852375
2024 10 10 23:41:11,9.94275
2024 10 10 23:42:11,10.04325
2024 10 10 23:43:11,10.13775
2024 10 10 23:44:11,10.22175
2024 10 10 23:45:11,10.31025
2024 10 10 23:46:11,10.388625
2024 10 10 23:47:11,10.471125
2024 10 10 23:48:11,10.550625
2024 10 10 23:49:11,10.62525
2024 10 10 23:50:11,10.701375
2024 10 10 23:51:11,10.767375
2024 10 10 23:52:11,10.80975
2024 10 10 23:53:11,10.842375
2024 10 10 23:54:11,10.57275
2024 10 10 23:55:11,10.3095
2024 10 10 23:56:11,10.0755
2024 10 10 23:57:11,9.850875
2024 10 10 23:58:11,9.6525
2024 10 10 23:59:11,9.766875
2024 10 11 00:00:11,9.877875
2024 10 11 00:01:11,9.964875
2024 10 11 00:02:11,10.0425
2024 10 11 00:03:11,10.093875
2024 10 11 00:04:11,10.125375
2024 10 11 00:05:11,10.17525
2024 10 11 00:06:11,10.214625
2024 10 11 00:07:11,10.270125
2024 10 11 00:08:11,10.342875
2024 10 11 00:09:11,10.4265
2024 10 11 00:10:11,10.4895
2024 10 11 00:11:11,10.568625
2024 10 11 00:12:11,10.652625
2024 10 11 00:13:11,10.732875
2024 10 11 00:14:11,10.80225
2024 10 11 00:15:11,10.847625
2024 10 11 00:16:11,10.882125
2024 10 11 00:17:11,10.5885
2024 10 11 00:18:11,10.31625
2024 10 11 00:19:11,10.060125
2024 10 11 00:20:11,9.828
2024 10 11 00:21:11,9.619875
2024 10 11 00:22:11,9.73425
2024 10 11 00:23:11,9.841875
2024 10 11 00:24:11,9.953625
2024 10 11 00:25:11,10.05075
2024 10 11 00:26:11,10.136625
2024 10 11 00:27:11,10.2345
2024 10 11 00:28:11,10.311375
2024 10 11 00:29:11,10.3875
2024 10 11 00:30:11,10.4685
2024 10 11 00:31:11,10.554375
2024 10 11 00:32:11,10.62825
2024 10 11 00:33:11,10.713375
2024 10 11 00:34:11,10.779
2024 10 11 00:35:11,10.830375
2024 10 11 00:36:11,10.864125
2024 10 11 00:37:11,10.8825
2024 10 11 00:38:11,10.8825
2024 10 11 00:39:11,10.8825
2024 10 11 00:40:11,10.8825
2024 10 11 00:41:11,10.59225
2024 10 11 00:42:11,10.33125
2024 10 11 00:43:11,10.092
2024 10 11 00:44:11,9.873
2024 10 11 00:45:11,9.670875
2024 10 11 00:46:11,9.7695
2024 10 11 00:47:11,9.860625
2024 10 11 00:48:11,9.939375
2024 10 11 00:49:11,10.032375
2024 10 11 00:50:11,10.117875
2024 10 11 00:51:11,10.208625
2024 10 11 00:52:11,10.299375
2024 10 11 00:53:11,10.388625
2024 10 11 00:54:11,10.469625
2024 10 11 00:55:11,10.5615
2024 10 11 00:56:11,10.63575
2024 10 11 00:57:11,10.690125
2024 10 11 00:58:11,10.736625
2024 10 11 00:59:11,10.756875
2024 10 11 01:00:11,10.3905
2024 10 11 01:01:11,10.135875
2024 10 11 01:02:11,9.90375
2024 10 11 01:03:11,9.6915
2024 10 11 01:04:11,9.496125
2024 10 11 01:05:11,9.68775
2024 10 11 01:06:11,9.792375
2024 10 11 01:07:11,9.882375
2024 10 11 01:08:11,9.97425
2024 10 11 01:09:11,10.075875
2024 10 11 01:10:11,10.179375
2024 10 11 01:11:11,10.269375
2024 10 11 01:12:11,10.37625
2024 10 11 01:13:11,10.453125
2024 10 11 01:14:11,10.532625
2024 10 11 01:15:11,10.60725
2024 10 11 01:16:11,10.68225
2024 10 11 01:17:11,10.730625
2024 10 11 01:18:11,10.78725
2024 10 11 01:19:11,10.814625
2024 10 11 01:20:11,10.517625
2024 10 11 01:21:11,10.25925
2024 10 11 01:22:11,10.024125
2024 10 11 01:23:11,9.80175
2024 10 11 01:24:11,9.6
2024 10 11 01:25:11,9.723
2024 10 11 01:26:11,9.825375
2024 10 11 01:27:11,9.91575
2024 10 11 01:28:11,10.01475
2024 10 11 01:29:11,10.11225
2024 10 11 01:30:11,10.208625
2024 10 11 01:31:11,10.299375
2024 10 11 01:32:11,10.39425
2024 10 11 01:33:11,10.48125
2024 10 11 01:34:11,10.573125
2024 10 11 01:35:11,10.660125
2024 10 11 01:36:11,10.73775
2024 10 11 01:37:11,10.8
2024 10 11 01:38:11,10.84875
2024 10 11 01:39:12,10.8735
2024 10 11 01:40:12,10.578
2024 10 11 01:41:12,10.310625
2024 10 11 01:42:12,10.310625
2024 10 11 01:43:12,10.310625
2024 10 11 01:44:12,10.310625
2024 10 11 01:45:12,10.618875
2024 10 11 01:46:12,10.8165
2024 10 11 01:47:12,10.602
2024 10 11 01:48:12,10.384875
2024 10 11 01:49:12,10.188
2024 10 11 01:50:12,10.011375
2024 10 11 01:51:12,9.9195
2024 10 11 01:52:12,9.99375
2024 10 11 01:53:12,10.091625
2024 10 11 01:54:12,10.187625
2024 10 11 01:55:12,10.2735
2024 10 11 01:56:12,10.378125
2024 10 11 01:57:12,10.46325
2024 10 11 01:58:12,10.548
2024 10 11 01:59:12,10.633125
2024 10 11 02:00:12,10.72875
2024 10 11 02:01:12,10.790625
2024 10 11 02:02:12,10.850625
2024 10 11 02:03:12,10.89
2024 10 11 02:04:12,10.53675
2024 10 11 02:05:12,10.257
2024 10 11 02:06:12,10.000125
2024 10 11 02:07:12,9.75225
2024 10 11 02:08:12,9.53925
2024 10 11 02:09:12,9.708
2024 10 11 02:10:12,9.822
2024 10 11 02:11:12,9.914625
2024 10 11 02:12:12,10.016625
2024 10 11 02:13:12,10.104375
2024 10 11 02:14:12,10.20075
2024 10 11 02:15:12,10.269375
2024 10 11 02:16:12,10.359375
2024 10 11 02:17:12,10.441875
2024 10 11 02:18:12,10.521375
2024 10 11 02:19:12,10.603125
2024 10 11 02:20:12,10.6935
2024 10 11 02:21:12,10.761
2024 10 11 02:22:12,10.817625
2024 10 11 02:23:12,10.856625
2024 10 11 02:24:12,10.56
2024 10 11 02:25:12,10.300125
2024 10 11 02:26:12,10.05525
2024 10 11 02:27:12,9.83325
2024 10 11 02:28:12,9.630375
2024 10 11 02:29:12,9.764625
2024 10 11 02:30:12,9.858375
2024 10 11 02:31:12,9.964125
2024 10 11 02:32:12,10.059375
2024 10 11 02:33:12,10.14675
2024 10 11 02:34:12,10.228875
2024 10 11 02:35:12,10.323375
2024 10 11 02:36:12,10.401375
2024 10 11 02:37:12,10.486125
2024 10 11 02:38:12,10.565625
2024 10 11 02:39:12,10.649625
2024 10 11 02:40:12,10.725
2024 10 11 02:41:12,10.789875
2024 10 11 02:42:12,10.835625
2024 10 11 02:43:12,10.875375
2024 10 11 02:44:12,10.593375
2024 10 11 02:45:12,10.3245
2024 10 11 02:46:13,10.085625
2024 10 11 02:47:13,9.859875
2024 10 11 02:48:13,9.65925
2024 10 11 02:49:13,9.777
2024 10 11 02:50:13,9.871125
2024 10 11 02:51:13,9.95625
2024 10 11 02:52:13,10.051125
2024 10 11 02:53:13,10.146375
2024 10 11 02:54:13,10.230375
2024 10 11 02:55:13,10.33125
2024 10 11 02:56:13,10.420125
2024 10 11 02:57:13,10.51575
2024 10 11 02:58:13,10.599
2024 10 11 02:59:13,10.693125
2024 10 11 03:00:13,10.774125
2024 10 11 03:01:14,10.846125
2024 10 11 03:02:14,10.8885
2024 10 11 03:03:14,10.91775
2024 10 11 03:04:14,10.638375
2024 10 11 03:05:14,10.37025
2024 10 11 03:06:14,10.13175
2024 10 11 03:07:14,9.913875
2024 10 11 03:08:14,9.70875
2024 10 11 03:09:14,9.814125
2024 10 11 03:10:14,9.921375
2024 10 11 03:11:14,10.00875
2024 10 11 03:12:14,10.09425
2024 10 11 03:13:14,10.19025
2024 10 11 03:14:14,10.288875
2024 10 11 03:15:14,10.365375
2024 10 11 03:16:14,10.459125
2024 10 11 03:17:14,10.54275
2024 10 11 03:18:14,10.618875
2024 10 11 03:19:14,10.69725
2024 10 11 03:20:14,10.771125
2024 10 11 03:21:14,10.818
2024 10 11 03:22:14,10.85625
2024 10 11 03:23:14,10.53
2024 10 11 03:24:14,10.268625
2024 10 11 03:25:14,10.028625
2024 10 11 03:26:14,9.809625
2024 10 11 03:27:14,9.608625
2024 10 11 03:28:14,9.756375
2024 10 11 03:29:14,9.81675
2024 10 11 03:30:14,9.9645
2024 10 11 03:31:14,10.02225
2024 10 11 03:32:14,10.060875
2024 10 11 03:33:14,10.1175
2024 10 11 03:34:14,10.189125
2024 10 11 03:35:14,10.168125
2024 10 11 03:36:14,10.236
2024 10 11 03:37:14,10.326
2024 10 11 03:38:14,10.409625
2024 10 11 03:39:14,10.500375
2024 10 11 03:40:14,10.59
2024 10 11 03:41:14,10.6755
2024 10 11 03:42:14,10.752
2024 10 11 03:43:14,10.816875
2024 10 11 03:44:14,10.859625
2024 10 11 03:45:14,10.887375
2024 10 11 03:46:14,10.568625
2024 10 11 03:47:14,10.30425
2024 10 11 03:48:14,10.061625
2024 10 11 03:49:14,9.83925
2024 10 11 03:50:14,9.632625
2024 10 11 03:51:14,9.7695
2024 10 11 03:52:14,9.871125
2024 10 11 03:53:14,9.961875
2024 10 11 03:54:14,10.057125
2024 10 11 03:55:14,10.140375
2024 10 11 03:56:14,10.23075
2024 10 11 03:57:14,10.314
2024 10 11 03:58:14,10.403625
2024 10 11 03:59:14,10.485375
2024 10 11 04:00:14,10.581375
2024 10 11 04:01:14,10.664625
2024 10 11 04:02:14,10.74075
2024 10 11 04:03:14,10.799625
2024 10 11 04:04:14,10.841625
2024 10 11 04:05:14,10.865625
2024 10 11 04:06:14,10.57125
2024 10 11 04:07:14,10.318875
2024 10 11 04:08:14,10.084875
2024 10 11 04:09:14,9.873
2024 10 11 04:10:14,9.680625
2024 10 11 04:11:14,9.81675
2024 10 11 04:12:14,9.916875
2024 10 11 04:13:15,10.008
2024 10 11 04:14:15,10.099875
2024 10 11 04:15:15,10.192875
2024 10 11 04:16:15,10.27725
2024 10 11 04:17:15,10.3545
2024 10 11 04:18:15,10.435875
2024 10 11 04:19:15,10.518
2024 10 11 04:20:15,10.5945
2024 10 11 04:21:15,10.68
2024 10 11 04:22:15,10.7655
2024 10 11 04:23:15,10.8375
2024 10 11 04:24:15,10.885875
2024 10 11 04:25:15,10.91925
2024 10 11 04:26:15,10.644375
2024 10 11 04:27:15,10.384875
2024 10 11 04:28:15,10.152
2024 10 11 04:29:15,9.92625
2024 10 11 04:30:15,9.72375
2024 10 11 04:31:15,9.835875
2024 10 11 04:32:15,9.933
2024 10 11 04:33:15,10.0245
2024 10 11 04:34:15,10.11975
2024 10 11 04:35:15,10.224375
2024 10 11 04:36:15,10.31175
2024 10 11 04:37:15,10.398375
2024 10 11 04:38:15,10.49025
2024 10 11 04:39:15,10.57125
2024 10 11 04:40:15,10.619625
2024 10 11 04:41:15,10.66125
2024 10 11 04:42:15,10.6875
2024 10 11 04:43:15,10.7055
2024 10 11 04:44:15,10.72575
2024 10 11 04:45:15,10.7535
2024 10 11 04:46:15,10.8015
2024 10 11 04:47:15,10.8495
2024 10 11 04:48:15,10.8795
2024 10 11 04:49:15,10.90725
2024 10 11 04:50:16,10.617
2024 10 11 04:51:16,10.354125
2024 10 11 04:52:16,10.1115
2024 10 11 04:53:16,9.890625
2024 10 11 04:54:16,9.686625
2024 10 11 04:55:16,9.81675
2024 10 11 04:56:16,9.91425
2024 10 11 04:57:16,10.00875
2024 10 11 04:58:16,10.1115
2024 10 11 04:59:16,10.212
2024 10 11 05:00:16,10.308
2024 10 11 05:01:16,10.399125
2024 10 11 05:02:16,10.498125
2024 10 11 05:03:16,10.56225
2024 10 11 05:04:16,10.638375
2024 10 11 05:05:16,10.703625
2024 10 11 05:06:16,10.778625
2024 10 11 05:07:16,10.8285
2024 10 11 05:08:16,10.88325
2024 10 11 05:09:16,10.911375
2024 10 11 05:10:16,10.6275
2024 10 11 05:11:16,10.365375
2024 10 11 05:12:16,10.12425
2024 10 11 05:13:16,9.9045
2024 10 11 05:14:16,9.703125
2024 10 11 05:15:16,9.823125
2024 10 11 05:16:16,9.92775
2024 10 11 05:17:16,10.033125
2024 10 11 05:18:16,10.132875
2024 10 11 05:19:16,10.229625
2024 10 11 05:20:16,10.317375
2024 10 11 05:21:16,10.411125
2024 10 11 05:22:16,10.497375
2024 10 11 05:23:16,10.57875
2024 10 11 05:24:16,10.657125
2024 10 11 05:25:16,10.74525
2024 10 11 05:26:16,10.819125
2024 10 11 05:27:16,10.87875
2024 10 11 05:28:16,10.9275
2024 10 11 05:29:16,10.963875
2024 10 11 05:30:16,10.689375
2024 10 11 05:31:16,10.42425
2024 10 11 05:32:16,10.174875
2024 10 11 05:33:16,9.948375
2024 10 11 05:34:16,9.745875
2024 10 11 05:35:16,9.855
2024 10 11 05:36:16,9.9465
2024 10 11 05:37:16,10.049625
2024 10 11 05:38:16,10.145625
2024 10 11 05:39:16,10.239375
2024 10 11 05:40:16,10.327875
2024 10 11 05:41:16,10.43325
2024 10 11 05:42:16,10.519125
2024 10 11 05:43:16,10.613625
2024 10 11 05:44:16,10.688625
2024 10 11 05:45:16,10.7775
2024 10 11 05:46:16,10.83975
2024 10 11 05:47:16,10.894125
2024 10 11 05:48:16,10.924125
2024 10 11 05:49:16,10.967625
2024 10 11 05:50:16,10.983375
2024 10 11 05:51:16,10.999125
2024 10 11 05:52:16,11.014875
2024 10 11 05:53:16,10.71225
2024 10 11 05:54:16,10.434375
2024 10 11 05:55:16,10.1805
2024 10 11 05:56:16,9.947625
2024 10 11 05:57:16,9.725625
2024 10 11 05:58:16,9.838125
2024 10 11 05:59:16,9.942375
2024 10 11 06:00:16,10.044375
2024 10 11 06:01:16,10.1325
2024 10 11 06:02:16,10.23675
2024 10 11 06:03:16,10.343625
2024 10 11 06:04:16,10.43175
2024 10 11 06:05:17,10.5075
2024 10 11 06:06:17,10.59825
2024 10 11 06:07:17,10.67475
2024 10 11 06:08:17,10.756125
2024 10 11 06:09:17,10.832625
2024 10 11 06:10:17,10.89975
2024 10 11 06:11:17,10.94475
2024 10 11 06:12:17,10.977
2024 10 11 06:13:17,10.69275
2024 10 11 06:14:17,10.427625
2024 10 11 06:15:17,10.176375
2024 10 11 06:16:17,9.95625
2024 10 11 06:17:17,9.754125
2024 10 11 06:18:17,9.869625
2024 10 11 06:19:17,9.975375
2024 10 11 06:20:17,10.08225
2024 10 11 06:21:17,10.17075
2024 10 11 06:22:17,10.251
2024 10 11 06:23:17,10.341375
2024 10 11 06:24:17,10.42575
2024 10 11 06:25:17,10.51425
2024 10 11 06:26:17,10.610625
2024 10 11 06:27:17,10.713375
2024 10 11 06:28:17,10.794375
2024 10 11 06:29:17,10.863375
2024 10 11 06:30:17,10.91325
2024 10 11 06:31:17,10.9425
2024 10 11 06:32:17,10.5975
2024 10 11 06:33:17,10.33575
2024 10 11 06:34:17,10.08075
2024 10 11 06:35:17,9.85275
2024 10 11 06:36:17,9.636
2024 10 11 06:37:17,9.8115
2024 10 11 06:38:17,9.90675
2024 10 11 06:39:17,10.0095
2024 10 11 06:40:17,10.0995
2024 10 11 06:41:17,10.1955
2024 10 11 06:42:17,10.278
2024 10 11 06:43:17,10.359
2024 10 11 06:44:17,10.449
2024 10 11 06:45:17,10.53525
2024 10 11 06:46:17,10.617375
2024 10 11 06:47:17,10.703625
2024 10 11 06:48:17,10.79475
2024 10 11 06:49:17,10.862625
2024 10 11 06:50:17,10.92
2024 10 11 06:51:17,10.96425
2024 10 11 06:52:17,10.98375
2024 10 11 06:53:17,10.98375
2024 10 11 06:54:17,10.98375
2024 10 11 06:55:17,10.98375
2024 10 11 06:56:17,10.98375
2024 10 11 06:57:17,10.713
2024 10 11 06:58:17,10.44225
2024 10 11 06:59:17,10.195875
2024 10 11 07:00:17,9.96225
2024 10 11 07:01:17,9.749625
2024 10 11 07:02:17,9.832125
2024 10 11 07:03:17,9.92775
2024 10 11 07:04:17,10.017
2024 10 11 07:05:18,10.120875
2024 10 11 07:06:18,10.210125
2024 10 11 07:07:18,10.296375
2024 10 11 07:08:18,10.39425
2024 10 11 07:09:18,10.488
2024 10 11 07:10:18,10.575375
2024 10 11 07:11:18,10.66875
2024 10 11 07:12:18,10.751625
2024 10 11 07:13:18,10.822875
2024 10 11 07:14:18,10.88025
2024 10 11 07:15:18,10.916625
2024 10 11 07:16:18,10.940625
2024 10 11 07:17:18,10.646625
2024 10 11 07:18:18,10.3995
2024 10 11 07:19:18,10.159125
2024 10 11 07:20:18,9.932625
2024 10 11 07:21:18,9.723
2024 10 11 07:22:18,9.8595
2024 10 11 07:23:18,9.948375
2024 10 11 07:24:18,10.045125
2024 10 11 07:25:18,10.138875
2024 10 11 07:26:18,10.240125
2024 10 11 07:27:19,10.31925
2024 10 11 07:28:19,10.405875
2024 10 11 07:29:19,10.486875
2024 10 11 07:30:19,10.579125
2024 10 11 07:31:19,10.666125
2024 10 11 07:32:19,10.749375
