time,feed_pressure
2024 10 27 01:51:00,11.60733397370622
2024 10 27 01:52:00,11.52723286558408
2024 10 27 01:53:00,12.32497866401605
2024 10 27 01:54:00,11.906241336670108
2024 10 27 01:55:00,12.438359546032157
2024 10 27 01:56:00,11.42883981850931
2024 10 27 01:57:00,12.604527248698943
2024 10 27 01:58:00,12.39818760159326
2024 10 27 01:59:00,11.451807991487026
2024 10 27 02:00:00,11.678917890487185
2024 10 27 02:01:00,12.687027574035096
2024 10 27 02:02:00,12.081372824861187
2024 10 27 02:03:00,12.38391355626216
2024 10 27 02:04:00,12.5152797
2024 10 27 02:05:00,11.423260957810308
2024 10 27 02:06:00,11.36492849645342
2024 10 27 02:07:00,11.571766248511349
2024 10 27 02:08:00,11.614204499388494
2024 10 27 02:09:00,11.389974071042952
2024 10 27 02:10:00,12.479947635483024
2024 10 27 02:11:00,11.63329251720525
2024 10 27 02:12:00,11.451404481927812
2024 10 27 02:13:00,12.655659335434942
2024 10 27 02:14:00,11.59995221137909
2024 10 27 02:15:00,11.24788494108249
2024 10 27 02:16:00,12.68671237350159
2024 10 27 02:17:00,12.450234424134296
2024 10 27 02:18:00,12.396067430668555
2024 10 27 02:19:00,11.97773754107332
2024 10 27 02:20:00,11.694765987615591
2024 10 27 02:21:00,11.358059588896458
2024 10 27 02:22:00,11.450880211023078
2024 10 27 02:23:00,11.301294290972606
2024 10 27 02:24:00,12.237718157113353
2024 10 27 02:25:00,12.053776955429552
2024 10 27 02:26:00,11.6317642
2024 10 27 02:27:00,11.454051161217585
2024 10 27 02:28:00,11.63364050680817
2024 10 27 02:29:00,11.925047072419169
2024 10 27 02:30:00,11.317363233457517
2024 10 27 02:31:00,12.104787918401708
2024 10 27 02:32:00,12.299422150354268
2024 10 27 02:33:00,11.27820705389246
2024 10 27 02:34:00,11.61724586541146
2024 10 27 02:35:00,11.502690302362838
2024 10 27 02:36:00,11.622502338131891
2024 10 27 02:37:00,12.678049795352752
2024 10 27 02:38:00,11.830650153257098
2024 10 27 02:39:00,12.63279015130129
2024 10 27 02:40:00,12.275120547357012
2024 10 27 02:41:00,12.71376242679202
2024 10 27 02:42:00,12.31081670294136
2024 10 27 02:43:00,11.721063769706197
2024 10 27 02:44:00,12.571171895898306
2024 10 27 02:45:00,12.30332906843218
2024 10 27 02:46:00,12.455044937686496
2024 10 27 02:47:00,11.662826873218728
2024 10 27 02:48:00,11.474587551662546
2024 10 27 02:49:00,12.040247865788857
2024 10 27 02:50:00,11.87846035263956
2024 10 27 02:51:00,11.264724181513072
2024 10 27 02:52:00,12.508837630886855
2024 10 27 02:53:00,11.68560988628075
2024 10 27 02:54:00,12.120747137825177
2024 10 27 02:55:00,12.390803868923197
2024 10 27 02:56:00,11.302042647983884
2024 10 27 02:57:00,11.98189771118084
2024 10 27 02:58:00,12.667507024426216
2024 10 27 02:59:00,12.339012156071584
2024 10 27 03:00:00,12.488483940673826
2024 10 27 03:01:00,11.539153801719172
2024 10 27 03:02:00,11.996551124408615
2024 10 27 03:03:00,12.573077028630864
2024 10 27 03:04:00,12.160630284404386
2024 10 27 03:05:00,11.531358416751258
2024 10 27 03:06:00,12.161442347027911
2024 10 27 03:07:00,11.587261772185258
2024 10 27 03:08:00,11.666821205079124
2024 10 27 03:09:00,11.73747837767752
2024 10 27 03:10:00,12.447918000720328
2024 10 27 03:11:00,11.396530285706202
2024 10 27 03:12:00,12.553619544516504
2024 10 27 03:13:00,11.598704198706905
2024 10 27 03:14:00,12.024797294047357
2024 10 27 03:15:00,12.538550845015786
2024 10 27 03:16:00,11.703918317283556
2024 10 27 03:17:00,11.700173280697982
2024 10 27 03:18:00,12.604903319123464
2024 10 27 03:19:00,11.659177319137283
2024 10 27 03:20:00,12.216870369919391
2024 10 27 03:21:00,12.318221893799024
2024 10 27 03:22:00,11.426913374902336
2024 10 27 03:23:00,12.085275904415145
2024 10 27 03:24:00,11.81080523558634
2024 10 27 03:25:00,11.40489866570707
2024 10 27 03:26:00,12.08692770769303
2024 10 27 03:27:00,11.25576515753606
2024 10 27 03:28:00,11.452547832516313
2024 10 27 03:29:00,12.152968690713273
2024 10 27 03:30:00,11.68330353211912
2024 10 27 03:31:00,11.617806476225734
2024 10 27 03:32:00,12.328156454310378
2024 10 27 03:33:00,12.67189536098524
2024 10 27 03:34:00,12.243673465150588
2024 10 27 03:35:00,11.427439244018933
2024 10 27 03:36:00,12.192724263397585
2024 10 27 03:37:00,11.724683316216185
2024 10 27 03:38:00,11.275980817116295
2024 10 27 03:39:00,11.700115025876316
2024 10 27 03:40:00,11.464561348167626
2024 10 27 03:41:00,11.842099939477112
2024 10 27 03:42:00,11.361578084884895
2024 10 27 03:43:00,11.73103090609156
2024 10 27 03:44:00,11.373421289877369
2024 10 27 03:45:00,11.380923743573865
2024 10 27 03:46:00,11.49151738297969
2024 10 27 03:47:00,11.915873320481166
2024 10 27 03:48:00,12.123359622310645
2024 10 27 03:49:00,12.449573525757758
2024 10 27 03:50:00,12.092490752193749
2024 10 27 03:51:00,12.352197821710218
2024 10 27 03:52:00,12.03986973548885
2024 10 27 03:53:00,11.35002439419994
2024 10 27 03:54:00,11.836047182236852
2024 10 27 03:55:00,12.45543947058767
2024 10 27 03:56:00,11.431521245516052
2024 10 27 03:57:00,12.443897922184854
2024 10 27 03:58:00,12.266075993261598
2024 10 27 03:59:00,11.518216136810173
2024 10 27 04:00:00,11.465925351636816
2024 10 27 04:01:00,12.000266234031464
2024 10 27 04:02:00,11.335671316497436
2024 10 27 04:03:00,11.357865477953675
2024 10 27 04:04:00,11.396788691768492
2024 10 27 04:05:00,12.05619173
2024 10 27 04:06:00,11.506804943290913
2024 10 27 04:07:00,11.78925792184835
2024 10 27 04:08:00,12.50968888825776
2024 10 27 04:09:00,11.307511476714678
2024 10 27 04:10:00,12.609364583059248
2024 10 27 04:11:00,11.890204662276124
2024 10 27 04:12:00,11.578978055348513
2024 10 27 04:13:00,12.281100106252234
2024 10 27 04:14:00,11.556682276215811
2024 10 27 04:15:00,12.325591460591152
2024 10 27 04:16:00,11.401608681231544
2024 10 27 04:17:00,11.776157128990842
2024 10 27 04:18:00,11.27374670684574
2024 10 27 04:19:00,11.921316374382716
2024 10 27 04:20:00,11.499832709320328
2024 10 27 04:21:00,11.849420205986958
2024 10 27 04:22:00,12.699724510144938
2024 10 27 04:23:00,11.579426152712909
2024 10 27 04:24:00,12.140447573785302
2024 10 27 04:25:00,12.28251412800556
2024 10 27 04:26:00,12.049323017802136
2024 10 27 04:27:00,12.691907278975789
2024 10 27 04:28:00,12.326866180356385
2024 10 27 04:29:00,11.263076916187512
2024 10 27 04:30:00,12.686106438530484
2024 10 27 04:31:00,12.37385037942553
2024 10 27 04:32:00,11.555068862037428
2024 10 27 04:33:00,12.734387877391566
2024 10 27 04:34:00,12.54325826
2024 10 27 04:35:00,12.17754115
2024 10 27 04:36:00,11.344273055999672
2024 10 27 04:37:00,11.504930275882764
2024 10 27 04:38:00,11.440028310732496
2024 10 27 04:39:00,12.62139824
2024 10 27 04:40:00,12.12494189862147
2024 10 27 04:41:00,11.512368658184377
2024 10 27 04:42:00,12.20771788358467
2024 10 27 04:43:00,11.278497872725511
2024 10 27 04:44:00,11.78963486846901
2024 10 27 04:45:00,12.679134088461565
2024 10 27 04:46:00,11.287656532693928
2024 10 27 04:47:00,11.52147812273879
2024 10 27 04:48:00,12.23684589695034
2024 10 27 04:49:00,11.30196740096212
2024 10 27 04:50:00,11.409859220416726
2024 10 27 04:51:00,11.92729652966646
2024 10 27 04:52:00,11.345464732612994
2024 10 27 04:53:00,11.382890225997512
2024 10 27 04:54:00,12.755595941815685
2024 10 27 04:55:00,11.368547267482937
2024 10 27 04:56:00,12.203463138557767
2024 10 27 04:57:00,12.49444330293753
2024 10 27 04:58:00,11.774774887537562
2024 10 27 04:59:00,11.320771005096736
2024 10 27 05:00:00,11.538135281985298
2024 10 27 05:01:00,11.711064986214016
2024 10 27 05:02:00,11.709397639869248
2024 10 27 05:03:00,11.97222111
2024 10 27 05:04:00,12.246899586864814
2024 10 27 05:05:00,12.727871157641433
2024 10 27 05:06:00,11.946385224333383
2024 10 27 05:07:00,12.644062673816444
2024 10 27 05:08:00,11.426590227235918
2024 10 27 05:09:00,12.577918126373143
2024 10 27 05:10:00,12.67644801875556
2024 10 27 05:11:00,12.652962067484296
2024 10 27 05:12:00,11.888766634941808
2024 10 27 05:13:00,11.35190985801806
2024 10 27 05:14:00,11.540064999783898
2024 10 27 05:15:00,11.991917942883308
2024 10 27 05:16:00,12.640323078499874
2024 10 27 05:17:00,11.856784609346594
2024 10 27 05:18:00,11.363605847425488
2024 10 27 05:19:00,12.115018529253112
2024 10 27 05:20:00,12.302760244306596
2024 10 27 05:21:00,12.189073737793429
2024 10 27 05:22:00,11.763848917071709
2024 10 27 05:23:00,11.966174729466646
2024 10 27 05:24:00,12.665274042160332
2024 10 27 05:25:00,11.858028420932472
2024 10 27 05:26:00,11.476867260602717
2024 10 27 05:27:00,12.140885467542136
2024 10 27 05:28:00,12.163666040945357
2024 10 27 05:29:00,12.07926256696932
2024 10 27 05:30:00,11.483519777839712
2024 10 27 05:31:00,11.434960259538858
2024 10 27 05:32:00,11.384798063854104
2024 10 27 05:33:00,11.372099073101316
2024 10 27 05:34:00,12.339269999313064
2024 10 27 05:35:00,12.375819699531112
2024 10 27 05:36:00,11.641396358169631
2024 10 27 05:37:00,11.389171744516783
2024 10 27 05:38:00,11.457819530862372
2024 10 27 05:39:00,11.27548975088105
2024 10 27 05:40:00,11.652303565677864
2024 10 27 05:41:00,11.36487011375006
2024 10 27 05:42:00,12.482051516886353
2024 10 27 05:43:00,12.097940167270634
2024 10 27 05:44:00,11.972940534742952
2024 10 27 05:45:00,11.415734825926132
2024 10 27 05:46:00,12.446649435538085
2024 10 27 05:47:00,11.874644003053051
2024 10 27 05:48:00,12.626811774659236
2024 10 27 05:49:00,12.333653317561891
2024 10 27 05:50:00,11.704990241513569
2024 10 27 05:51:00,11.603027237177605
2024 10 27 05:52:00,11.31810492017103
2024 10 27 05:53:00,11.871267208180203
2024 10 27 05:54:00,11.879810783064478
2024 10 27 05:55:00,11.41045406
2024 10 27 05:56:00,11.368279737062378
2024 10 27 05:57:00,11.648678272318293
2024 10 27 05:58:00,11.755445660427654
2024 10 27 05:59:00,11.267082951451416
2024 10 27 06:00:00,11.88655971
2024 10 27 06:01:00,11.336039746929462
2024 10 27 06:02:00,12.655793261897378
2024 10 27 06:03:00,11.323289835351224
2024 10 27 06:04:00,12.343620380222486
2024 10 27 06:05:00,11.875210459946514
2024 10 27 06:06:00,11.462950283305332
2024 10 27 06:07:00,12.457535353853556
2024 10 27 06:08:00,11.398710217281842
2024 10 27 06:09:00,12.057200320416538
2024 10 27 06:10:00,11.575424775311845
2024 10 27 06:11:00,11.374169873826045
2024 10 27 06:12:00,12.51936405817895
2024 10 27 06:13:00,12.247375046156336
2024 10 27 06:14:00,11.655220584722516
2024 10 27 06:15:00,11.963961851154137
2024 10 27 06:16:00,11.610716465020774
2024 10 27 06:17:00,11.502348035693116
2024 10 27 06:18:00,12.173337304526578
2024 10 27 06:19:00,12.334000665504268
2024 10 27 06:20:00,12.764770844434826
2024 10 27 06:21:00,11.645873443556829
2024 10 27 06:22:00,11.454847160926834
2024 10 27 06:23:00,11.647478714561387
2024 10 27 06:24:00,11.724587006666582
2024 10 27 06:25:00,12.751139673229344
2024 10 27 06:26:00,11.499676555061304
2024 10 27 06:27:00,12.58929064350337
2024 10 27 06:28:00,11.764215294014091
2024 10 27 06:29:00,11.452129936124267
2024 10 27 06:30:00,12.364416176420807
2024 10 27 06:31:00,11.325021749984735
2024 10 27 06:32:00,11.881566059769336
2024 10 27 06:33:00,11.721714344055112
2024 10 27 06:34:00,12.385717986678934
2024 10 27 06:35:00,11.471706514047025
2024 10 27 06:36:00,11.89941882233057
2024 10 27 06:37:00,12.248424226839647
2024 10 27 06:38:00,12.375304142877338
2024 10 27 06:39:00,11.344937959637551
2024 10 27 06:40:00,12.539195882657792
2024 10 27 06:41:00,11.710582282558244
2024 10 27 06:42:00,12.65416219819367
2024 10 27 06:43:00,11.559927064683633
2024 10 27 06:44:00,11.571568974743826
2024 10 27 06:45:00,11.62687841
2024 10 27 06:46:00,11.74226774902401
2024 10 27 06:47:00,11.42731458813626
2024 10 27 06:48:00,11.372377243048456
2024 10 27 06:49:00,11.68994916123439
2024 10 27 06:50:00,11.919743168890388
2024 10 27 06:51:00,12.213009726959331
2024 10 27 06:52:00,11.308192380275198
2024 10 27 06:53:00,12.37419229200046
2024 10 27 06:54:00,11.73226122162272
2024 10 27 06:55:00,12.72333942862383
2024 10 27 06:56:00,11.558087408542637
2024 10 27 06:57:00,11.829274574436448
2024 10 27 06:58:00,11.840684461007983
2024 10 27 06:59:00,11.75445011310478
2024 10 27 07:00:00,11.599596431938634
2024 10 27 07:01:00,11.430698232860369
2024 10 27 07:02:00,11.291226714638846
2024 10 27 07:03:00,12.319681462270864
2024 10 27 07:04:00,11.915549863317858
2024 10 27 07:05:00,12.046400836452634
2024 10 27 07:06:00,11.827720458141224
2024 10 27 07:07:00,11.724191052046908
2024 10 27 07:08:00,12.342567552504976
2024 10 27 07:09:00,12.251118281286772
2024 10 27 07:10:00,12.39125258
2024 10 27 07:11:00,11.932126650736164
2024 10 27 07:12:00,12.356091542001847
2024 10 27 07:13:00,11.783373247567091
2024 10 27 07:14:00,11.83827140766223
2024 10 27 07:15:00,12.527848987424996
2024 10 27 07:16:00,12.687322988260858
2024 10 27 07:17:00,11.687917181373548
2024 10 27 07:18:00,11.464674814400974
2024 10 27 07:19:00,11.606708492606684
2024 10 27 07:20:00,11.417708090023025
2024 10 27 07:21:00,11.797868709481788
2024 10 27 07:22:00,12.294039413754184
2024 10 27 07:23:00,11.460016233154157
2024 10 27 07:24:00,11.385531791376648
2024 10 27 07:25:00,11.798106443460837
2024 10 27 07:26:00,12.55263501868324
2024 10 27 07:27:00,12.579318081267898
2024 10 27 07:28:00,12.738237156863176
2024 10 27 07:29:00,12.185048285962404
2024 10 27 07:30:00,11.476665156335727
2024 10 27 07:31:00,12.587837559051804
2024 10 27 07:32:00,12.447627240462818
2024 10 27 07:33:00,12.695992065043072
2024 10 27 07:34:00,12.041326101326858
2024 10 27 07:35:00,11.67787118131709
2024 10 27 07:36:00,11.594662285424969
2024 10 27 07:37:00,11.789331418617085
2024 10 27 07:38:00,11.768120136243237
2024 10 27 07:39:00,11.341613791374868
2024 10 27 07:40:00,12.439158415158968
2024 10 27 07:41:00,12.286041029640334
2024 10 27 07:42:00,11.607212543428991
2024 10 27 07:43:00,12.679867443970538
2024 10 27 07:44:00,12.644506562743771
2024 10 27 07:45:00,11.45452351262498
2024 10 27 07:46:00,11.49177426858536
2024 10 27 07:47:00,11.721772919585282
2024 10 27 07:48:00,11.295889571864542
2024 10 27 07:49:00,12.323062268373484
2024 10 27 07:50:00,12.58875545304601
2024 10 27 07:51:00,11.971776920791678
2024 10 27 07:52:00,11.57382511788938
2024 10 27 07:53:00,11.754888790598876
2024 10 27 07:54:00,11.461158923170622
2024 10 27 07:55:00,12.660165423445994
2024 10 27 07:56:00,11.721765148035924
2024 10 27 07:57:00,11.558222631010192
2024 10 27 07:58:00,11.871330827350564
2024 10 27 07:59:00,11.441913329598554
2024 10 27 08:00:00,12.74858639
2024 10 27 08:01:00,11.38022013357788
2024 10 27 08:02:00,11.351228255777364
2024 10 27 08:03:00,11.353316054279324
2024 10 27 08:04:00,11.805070325127046
2024 10 27 08:05:00,12.076475258402622
2024 10 27 08:06:00,11.772389179027352
2024 10 27 08:07:00,12.636056793089704
2024 10 27 08:08:00,11.809539400777323
2024 10 27 08:09:00,11.792061607811352
2024 10 27 08:10:00,11.480404023941436
2024 10 27 08:11:00,11.858152154410517
2024 10 27 08:12:00,11.285437474946749
2024 10 27 08:13:00,11.299394591102676
2024 10 27 08:14:00,12.656538458520018
2024 10 27 08:15:00,11.75378472396805
2024 10 27 08:16:00,11.335596977650589
2024 10 27 08:17:00,11.475327074348511
2024 10 27 08:18:00,11.761688521723489
2024 10 27 08:19:00,11.320749290091014
2024 10 27 08:20:00,12.16021871821457
2024 10 27 08:21:00,11.8381343
2024 10 27 08:22:00,12.546311329782208
2024 10 27 08:23:00,11.381950762163644
2024 10 27 08:24:00,12.10475857109469
2024 10 27 08:25:00,12.050387725116172
2024 10 27 08:26:00,12.597558644058934
2024 10 27 08:27:00,11.539732505731576
2024 10 27 08:28:00,12.146461041893382
2024 10 27 08:29:00,12.225874661497992
2024 10 27 08:30:00,11.554410783758534
2024 10 27 08:31:00,12.27349888384962
2024 10 27 08:32:00,11.328541421014398
2024 10 27 08:33:00,12.132347447126122
2024 10 27 08:34:00,11.610902287773454
2024 10 27 08:35:00,12.722044871047506
2024 10 27 08:36:00,11.76071615345413
2024 10 27 08:37:00,11.869558175829855
2024 10 27 08:38:00,11.573358984566774
2024 10 27 08:39:00,11.465675712353075
2024 10 27 08:40:00,12.631473456523215
2024 10 27 08:41:00,11.680156401103922
2024 10 27 08:42:00,11.695713060308664
2024 10 27 08:43:00,11.410163045503191
2024 10 27 08:44:00,12.676179941558216
2024 10 27 08:45:00,11.742115954398365
2024 10 27 08:46:00,12.293391810129624
2024 10 27 08:47:00,12.394305947398792
2024 10 27 08:48:00,12.548076073946744
2024 10 27 08:49:00,11.464591710185628
2024 10 27 08:50:00,11.343541297989892
2024 10 27 08:51:00,12.674743983511023
2024 10 27 08:52:00,12.260989586419983
2024 10 27 08:53:00,11.498067552892886
2024 10 27 08:54:00,12.00968562009169
2024 10 27 08:55:00,11.392678378774445
2024 10 27 08:56:00,11.287836980195069
2024 10 27 08:57:00,12.000053359585232
2024 10 27 08:58:00,12.22864781427072
2024 10 27 08:59:00,12.535335288096537
2024 10 27 09:00:00,12.11246055473871
2024 10 27 09:01:00,11.358723545384375
2024 10 27 09:02:00,11.629267904642044
2024 10 27 09:03:00,12.713000190848197
2024 10 27 09:04:00,11.997659668611378
2024 10 27 09:05:00,11.82669682251962
2024 10 27 09:06:00,11.55786132
2024 10 27 09:07:00,12.015351063097814
2024 10 27 09:08:00,12.001429494840384
2024 10 27 09:09:00,11.438017618709722
2024 10 27 09:10:00,11.638203431931846
2024 10 27 09:11:00,11.755349663849016
2024 10 27 09:12:00,12.47349040034427
2024 10 27 09:13:00,11.82318153202193
2024 10 27 09:14:00,11.454169380378044
2024 10 27 09:15:00,11.47805537917362
2024 10 27 09:16:00,11.74373219093239
2024 10 27 09:17:00,12.743494184609936
2024 10 27 09:18:00,11.63525719445147
2024 10 27 09:19:00,12.531472545280955
2024 10 27 09:20:00,12.71557925357247
2024 10 27 09:21:00,11.35583989366473
2024 10 27 09:22:00,12.17039870385156
2024 10 27 09:23:00,11.700682321584289
2024 10 27 09:24:00,11.429886097414714
2024 10 27 09:25:00,11.479503448867996
2024 10 27 09:26:00,11.608918935514586
2024 10 27 09:27:00,11.345277760189749
2024 10 27 09:28:00,11.36975215727433
2024 10 27 09:29:00,12.52960701296248
2024 10 27 09:30:00,12.023029779854207
2024 10 27 09:31:00,11.76453651883579
2024 10 27 09:32:00,11.684279324088196
2024 10 27 09:33:00,11.96734749766403
2024 10 27 09:34:00,11.443047437466948
2024 10 27 09:35:00,12.52081730907455
2024 10 27 09:36:00,11.323080881207856
2024 10 27 09:37:00,12.082264560225005
2024 10 27 09:38:00,11.752548118216144
2024 10 27 09:39:00,11.795203586210585
2024 10 27 09:40:00,11.314615871635256
2024 10 27 09:41:00,12.233008734572316
2024 10 27 09:42:00,12.457114113392818
2024 10 27 09:43:00,12.084393983977956
2024 10 27 09:44:00,11.336517124417837
2024 10 27 09:45:00,11.639335441721297
2024 10 27 09:46:00,11.303613711019366
2024 10 27 09:47:00,11.585267243989309
2024 10 27 09:48:00,11.573403178631544
2024 10 27 09:49:00,12.742449147511056
2024 10 27 09:50:00,12.174582265467302
2024 10 27 09:51:00,12.356644599951686
2024 10 27 09:52:00,12.594725120368508
2024 10 27 09:53:00,11.499595742891378
2024 10 27 09:54:00,11.652069426824482
2024 10 27 09:55:00,11.532043583832106
2024 10 27 09:56:00,12.574977128271197
2024 10 27 09:57:00,11.60368772567943
2024 10 27 09:58:00,11.715003432337006
2024 10 27 09:59:00,11.670511268496154
2024 10 27 10:00:00,11.378243771704245
2024 10 27 10:01:00,12.49503299001296
2024 10 27 10:02:00,11.552752521778649
2024 10 27 10:03:00,12.227367666307131
2024 10 27 10:04:00,12.131450446670282
2024 10 27 10:05:00,11.397115485422248
2024 10 27 10:06:00,11.76720250708484
2024 10 27 10:07:00,11.69332373728578
2024 10 27 10:08:00,11.31630169722991
2024 10 27 10:09:00,11.428921864065224
2024 10 27 10:10:00,11.770438377169206
2024 10 27 10:11:00,11.835397296754309
2024 10 27 10:12:00,12.519557386922534
2024 10 27 10:13:00,11.671645427355996
2024 10 27 10:14:00,12.543918131871065
2024 10 27 10:15:00,12.744541160889089
2024 10 27 10:16:00,12.41296036020996
2024 10 27 10:17:00,11.409609591585731
2024 10 27 10:18:00,11.370136034038202
2024 10 27 10:19:00,12.584979020508214
2024 10 27 10:20:00,11.98859349052807
2024 10 27 10:21:00,11.643969675897464
2024 10 27 10:22:00,11.638296491402478
2024 10 27 10:23:00,12.267608707767463
2024 10 27 10:24:00,12.322679412873004
2024 10 27 10:25:00,11.71705254614593
2024 10 27 10:26:00,11.570542497056389
2024 10 27 10:27:00,11.595670696795484
2024 10 27 10:28:00,11.886325411723767
2024 10 27 10:29:00,11.496024889096011
2024 10 27 10:30:00,12.057032792631029
2024 10 27 10:31:00,11.982611905280296
2024 10 27 10:32:00,11.63853997565328
2024 10 27 10:33:00,11.685272088728665
2024 10 27 10:34:00,12.185447574138518
2024 10 27 10:35:00,12.250573691123124
2024 10 27 10:36:00,11.413223238237862
2024 10 27 10:37:00,12.018028744415078
2024 10 27 10:38:00,11.58835339838094
2024 10 27 10:39:00,11.536979797435214
2024 10 27 10:40:00,12.602119026432586
2024 10 27 10:41:00,11.403419163878231
2024 10 27 10:42:00,12.709674340786156
2024 10 27 10:43:00,12.028390032844408
2024 10 27 10:44:00,11.907857241714774
2024 10 27 10:45:00,11.936188813719983
2024 10 27 10:46:00,11.542496090404205
2024 10 27 10:47:00,11.628255639165886
2024 10 27 10:48:00,11.781287836309524
2024 10 27 10:49:00,11.471580249589572
2024 10 27 10:50:00,12.45176310301249
2024 10 27 10:51:00,11.709406242040483
2024 10 27 10:52:00,12.604624539131086
2024 10 27 10:53:00,11.623302027224874
2024 10 27 10:54:00,11.641031932413451
2024 10 27 10:55:00,11.738254107521868
2024 10 27 10:56:00,12.662137538763538
2024 10 27 10:57:00,11.641522434274837
2024 10 27 10:58:00,11.594262240305168
2024 10 27 10:59:00,11.875382248105996
2024 10 27 11:00:00,11.554027453811903
2024 10 27 11:01:00,12.350055587410472
2024 10 27 11:02:00,11.325809753634127
2024 10 27 11:03:00,12.353058564819747
2024 10 27 11:04:00,11.586623124283603
2024 10 27 11:05:00,11.638242248135567
2024 10 27 11:06:00,11.31518796623534
2024 10 27 11:07:00,11.784141873262714
2024 10 27 11:08:00,12.370043726681338
2024 10 27 11:09:00,11.557630631904798
2024 10 27 11:10:00,12.563900597693564
2024 10 27 11:11:00,11.368723298349062
2024 10 27 11:12:00,12.239554997265197
2024 10 27 11:13:00,12.770307893396158
2024 10 27 11:14:00,11.563713749062876
2024 10 27 11:15:00,11.323643353998126
2024 10 27 11:16:00,11.452404847069916
2024 10 27 11:17:00,11.353198530496044
2024 10 27 11:18:00,12.261832805045534
2024 10 27 11:19:00,12.671562243916515
2024 10 27 11:20:00,11.29287843
2024 10 27 11:21:00,11.705201891740629
2024 10 27 11:22:00,12.44096569321096
2024 10 27 11:23:00,11.292897986462634
2024 10 27 11:24:00,11.543717771412089
2024 10 27 11:25:00,11.635742566551023
2024 10 27 11:26:00,11.455724439567708
2024 10 27 11:27:00,11.891493074401652
2024 10 27 11:28:00,12.11948285452078
2024 10 27 11:29:00,11.32607676502674
2024 10 27 11:30:00,11.499024538100796
2024 10 27 11:31:00,12.22495570833503
2024 10 27 11:32:00,12.695537982697926
2024 10 27 11:33:00,11.480142547428898
2024 10 27 11:34:00,11.446784014860745
2024 10 27 11:35:00,12.571621714728169
2024 10 27 11:36:00,11.72491409626612
2024 10 27 11:37:00,12.692849404438553
2024 10 27 11:38:00,11.620865834390552
2024 10 27 11:39:00,11.38984761974928
2024 10 27 11:40:00,11.688053656273738
2024 10 27 11:41:00,11.851839440546367
2024 10 27 11:42:00,12.687980816932033
2024 10 27 11:43:00,11.406423525717388
2024 10 27 11:44:00,11.384522519225891
2024 10 27 11:45:00,11.309910106340752
2024 10 27 11:46:00,12.462002288125031
2024 10 27 11:47:00,11.450889949104434
2024 10 27 11:48:00,11.50248810085698
2024 10 27 11:49:00,11.633854472114333
2024 10 27 11:50:00,12.60204923051802
2024 10 27 11:51:00,12.560454854863112
2024 10 27 11:52:00,12.351908202920855
2024 10 27 11:53:00,11.687403628409829
2024 10 27 11:54:00,11.443777028444044
2024 10 27 11:55:00,11.90133134797582
2024 10 27 11:56:00,12.71442021034554
2024 10 27 11:57:00,11.627995387745544
2024 10 27 11:58:00,11.723028258295107
2024 10 27 11:59:00,12.651306756533131
2024 10 27 12:00:00,11.649672011061533
2024 10 27 12:01:00,11.606520709610065
2024 10 27 12:02:00,11.856888710663188
2024 10 27 12:03:00,11.717080690281929
2024 10 27 12:04:00,12.749593488416236
2024 10 27 12:05:00,11.472306941761287
2024 10 27 12:06:00,11.364490000385066
2024 10 27 12:07:00,12.045061336940227
2024 10 27 12:08:00,12.292788935384122
2024 10 27 12:09:00,11.352041921422138
2024 10 27 12:10:00,11.719662552302935
2024 10 27 12:11:00,11.45892872882608
2024 10 27 12:12:00,11.35065972677462
2024 10 27 12:13:00,12.197102493308858
2024 10 27 12:14:00,12.191691013931448
2024 10 27 12:15:00,12.741694230653474
2024 10 27 12:16:00,11.77519017474946
2024 10 27 12:17:00,11.299054725848908
2024 10 27 12:18:00,12.437839597389903
2024 10 27 12:19:00,11.371192577367754
2024 10 27 12:20:00,12.331340475049428
2024 10 27 12:21:00,11.353675241538594
2024 10 27 12:22:00,11.79015138690526
2024 10 27 12:23:00,11.321462349435036
2024 10 27 12:24:00,11.731991518015365
2024 10 27 12:25:00,12.08205527028968
2024 10 27 12:26:00,12.336791528530016
2024 10 27 12:27:00,12.097153037224274
2024 10 27 12:28:00,11.413540126616226
2024 10 27 12:29:00,12.617519375419697
2024 10 27 12:30:00,12.448864948286918
2024 10 27 12:31:00,12.169990569625924
2024 10 27 12:32:00,11.737397983557509
2024 10 27 12:33:00,11.44294404640395
2024 10 27 12:34:00,11.72748657
2024 10 27 12:35:00,11.674563070433502
2024 10 27 12:36:00,11.720020088570417
2024 10 27 12:37:00,11.630394561209078
2024 10 27 12:38:00,11.650693821599967
2024 10 27 12:39:00,11.563015714795958
2024 10 27 12:40:00,12.531488259464544
2024 10 27 12:41:00,11.99710511507481
2024 10 27 12:42:00,11.369548659197722
2024 10 27 12:43:00,12.234520892899358
2024 10 27 12:44:00,12.231723114739465
2024 10 27 12:45:00,11.682977713920067
2024 10 27 12:46:00,12.39595387641778
2024 10 27 12:47:00,11.441505619129524
2024 10 27 12:48:00,11.869944897400837
2024 10 27 12:49:00,12.756518334208328
2024 10 27 12:50:00,12.51771294015812
2024 10 27 12:51:00,11.570267145980363
2024 10 27 12:52:00,11.759898308334735
2024 10 27 12:53:00,11.589684055201792
2024 10 27 12:54:00,11.438817661532388
2024 10 27 12:55:00,12.19002622953127
2024 10 27 12:56:00,11.584929596113444
2024 10 27 12:57:00,11.906979300351864
